"","Company.Name","Date","Group.1","Group.2","PR_AVG_Tone","PR_LM_Tone","PR_LIWC_Tone","PR_DIC_Tone","PR_H06_Tone","PR_H08_Tone","MA_AVG_Tone","MA_LM_Tone","MA_LIWC_Tone","MA_DIC_Tone","MA_H06_Tone","MA_H08_Tone"
"958","BG GROUP","2001-02-15","BG GROUP","2001-02-15",0.269543270633333,-0.0168397936666667,0.6988696965,0.359385077833333,0.153692793833333,0.152608578666667,0.7560481666,0.333333333,0.80952381,0.777777778,0.931034483,0.928571429
"959","BG GROUP","2001-05-10","BG GROUP","2001-05-10",0.320983734666667,-0.00564373899999999,0.574525745333333,0.113475177333333,0.462443064,0.460118425666667,0.8895238096,0.714285714,1,1,0.866666667,0.866666667
"960","BG GROUP","2001-07-26","BG GROUP","2001-07-26",0.2059716679,-0.112029385,0.597767621,0.1562302345,0.1950844855,0.1928053835,0.8357894736,1,1,0.6,0.789473684,0.789473684
"961","BG GROUP","2001-11-15","BG GROUP","2001-11-15",0.557269804333333,0.359743444666667,0.785026448,0.454475009666667,0.596318211666667,0.590785907666667,0.3074619883,-0.4315789475,0.5151515155,0.3555555555,0.549090909,0.549090909
"962","BG GROUP","2002-02-21","BG GROUP","2002-02-21",0.206928712828571,-0.196302167571429,0.706137148571429,0.182594191571429,0.180978589571429,0.161235802,0.346646534,-0.04,0.2,0.6,0.489361702,0.483870968
"963","BG GROUP","2002-05-09","BG GROUP","2002-05-09",0.3244520656,0.347826087,0.512690355,0.125,0.321428571,0.315315315,0.2840920716,0.066666667,0.333333333,0.411764706,0.304347826,0.304347826
"964","BG GROUP","2002-07-25","BG GROUP","2002-07-25",0.2506094768,0.1761801305,0.5279846885,0.13608156,0.217398706,0.195402299,0.1699999998,-0.066666667,0.25,0,0.333333333,0.333333333
"965","BG GROUP","2002-11-07","BG GROUP","2002-11-07",0.555637639533333,0.378691267666667,0.683501683666667,0.281045751666667,0.722222222,0.712727272666667,0.2282881118,0.047619048,0.304347826,0.157894737,0.315789474,0.315789474
"966","BG GROUP","2003-02-18","BG GROUP","2003-02-18",0.304355563666667,0.216544172,0.558383871333333,0.146216674333333,0.300530396,0.300102704666667,0.1895238096,-0.333333333,0.214285714,0.066666667,0.5,0.5
"967","BG GROUP","2003-05-13","BG GROUP","2003-05-13",0.4156674128,0.308641975,0.575418994,0.166666667,0.509090909,0.518518519,0.3923696737,-0.0363636365,0.474074074,0.25,0.624137931,0.65
"968","BG GROUP","2003-07-28","BG GROUP","2003-07-28",0.3008486841,0.1305882355,0.6235074625,0.172672673,0.290862291,0.2866127585,0.6405306228,0.285714286,0.643835616,0.578947368,0.85,0.844155844
"969","BG GROUP","2003-11-06","BG GROUP","2003-11-06",1,1,1,1,1,1,0.499098006466667,0.112265512333333,0.536309523666667,0.370760233666667,0.743887030666667,0.732267732
"970","BG GROUP","2004-02-17","BG GROUP","2004-02-17",0.4689494366,0.168831169,0.653846154,0.313131313,0.608938547,0.6,0.531946049311111,0.0862914862222222,0.556681827777778,0.528410397666667,0.744795738666667,0.743550796222222
"971","BG GROUP","2004-05-11","BG GROUP","2004-05-11",0.3226909517,0.4189814815,0.6339181285,0.041218638,0.2642045455,0.255131965,0.41075484325,0.077922078,0.50784632025,0.1868293925,0.63417065375,0.64700577175
"972","BG GROUP","2004-07-28","BG GROUP","2004-07-28",0.3536110203,0.082352941,0.6353265145,0.1383838385,0.4565079365,0.455483871,0.577621021,0.152380952,0.669555796,0.476890756,0.7946388005,0.7946388005
"973","BG GROUP","2005-02-15","BG GROUP","2005-02-15",0.4082761644,0.131313131,0.636363636,0.152542373,0.563909774,0.557251908,0.738978836066667,0.375661376,0.827380952333333,0.546296296333333,0.973333333333333,0.972222222333333
"974","BG GROUP","2005-05-10","BG GROUP","2005-05-10",0.2658055278,0.138888889,0.606694561,0.14516129,0.224489796,0.213793103,0.7205834798,0.601731601666667,0.706481481333333,0.559834368333333,0.868235294,0.866634653666667
"975","BG GROUP","2005-07-27","BG GROUP","2005-07-27",0.2743721216,-0.034482759,0.615615616,0.245283019,0.274611399,0.270833333,0.55017933055,0.27752525275,0.62673454,0.2814407815,0.76102941175,0.80416666675
"976","BG GROUP","2005-11-08","BG GROUP","2005-11-08",0.3382039208,0.183098592,0.69550173,0.328467153,0.244186047,0.239766082,0.566309021,0.147474747333333,0.851851852,0.5,0.675213675,0.657004830666667
"977","BG GROUP","2006-02-09","BG GROUP","2006-02-09",0.5510325639,0.375,0.640168971,0.4639498435,0.636852086,0.639191919,0.7663955442,0.5237142858,0.8530998464,0.7017487684,0.8782633054,0.875151515
"978","BG GROUP","2006-04-03","BG GROUP","2006-04-03",0.7214285714,1,1,0.607142857,0.5,0.5,0.767578347533333,0.644444444333333,0.948717948666667,0.692307692333333,0.778347578333333,0.774074074
"979","BG GROUP","2006-04-28","BG GROUP","2006-04-28",0.2,-1,1,1,0,0,0.5500000002,0.25,0.666666667,0.5,0.666666667,0.666666667
"980","BG GROUP","2006-05-03","BG GROUP","2006-05-03",0.3440473718,0.042253521,0.680933852,0.238095238,0.385620915,0.373333333,0.8149359006,0.634085213333333,0.808558558666667,0.781781782,0.925768823,0.924485126
"981","BG GROUP","2006-07-24","BG GROUP","2006-07-24",0.3637186302,-0.131313131,0.695121951,0.278481013,0.488151659,0.488151659,0.65649111996,0.2749122808,0.8551282052,0.5205138948,0.8170495106,0.8148517084
"982","BG GROUP","2006-11-02","BG GROUP","2006-11-02",0.2348741668,-0.298221614,0.652459016,0.181886013,0.321212121,0.317035298,0.714568428266667,0.542328042333333,0.760381593666667,0.891666666666667,0.692131398,0.686334440666667
"983","BG GROUP","2007-02-08","BG GROUP","2007-02-08",0.5199803076,0.126146789,0.6963691135,0.5384196925,0.6229239765,0.6160419665,0.5674509804,0.411764706,0.558823529,0.538461538,0.666666667,0.661538462
"984","BG GROUP","2007-05-04","BG GROUP","2007-05-04",0.0800143102,-0.572815534,0.537254902,0.068965517,0.183333333,0.183333333,0.175344554666667,-0.382456140333333,0.381457252666667,0.268518518333333,0.304601571333333,0.304601571333333
"985","BG GROUP","2007-07-27","BG GROUP","2007-07-27",0.1814265048,-0.47761194,0.597560976,0.197530864,0.296969697,0.292682927,0.27911898016,-0.2846060604,0.4378426922,0.1569444444,0.52701057,0.5584032546
"986","BG GROUP","2008-04-30","BG GROUP","2008-04-30",0.3013394554,-0.444444444,0.659192825,0.237113402,0.529411765,0.525423729,0.485158249,-0.272727273,0.68,0.333333333,0.851851852,0.833333333
"987","BG GROUP","2008-08-28","BG GROUP","2008-08-28",0.5,-0.333333333,0.5,0.333333333,1,1,0.654861808866667,0.160401002666667,0.823361823333333,0.671428571333333,0.810784313666667,0.808333333333333
"988","BG GROUP","2008-11-04","BG GROUP","2008-11-04",0.5740307346,0.254767353,0.8204811335,0.5,0.6535615175,0.641343669,0.3614067615,-0.0595238095,0.5714285715,0.3383838385,0.4802494805,0.4764957265
"989","BG GROUP","2009-02-05","BG GROUP","2009-02-05",0.453331730266667,-0.009198267,0.655817434,0.470971101666667,0.577624135333333,0.571444247333333,0.7541062804,0.666666667,0.777777778,0.666666667,0.833333333,0.826086957
"990","BG GROUP","2009-04-30","BG GROUP","2009-04-30",0.4032885478,0.0951086955,0.683110687,0.6436558095,0.3024726855,0.2920948615,0.14336503315,-0.14411027575,0.61600790525,0.36111111125,-0.0580917875,-0.0580917875
"991","BG GROUP","2009-07-29","BG GROUP","2009-07-29",0.1347355572,-0.364705882,0.552036199,0.203125,0.131707317,0.151515152,0.00248888891999999,-0.0833333332,0.4300000002,0.1644444444,-0.2493333334,-0.2493333334
"992","BG GROUP","2009-10-28","BG GROUP","2009-10-28",0.4335522711,-0.3112947655,0.7296712805,0.471230159,0.641791045,0.6363636365,0.1861327561,-0.03571428575,0.448701299,0.30555555525,0.106060606,0.106060606
"993","BG GROUP","2010-02-05","BG GROUP","2010-02-05",0.205017387,-0.359375,0.634146341,0.36416185,0.195402299,0.190751445,0.0153535354,-0.454545455,0.555555556,0.166666667,-0.090909091,-0.1
"994","BG GROUP","2010-07-28","BG GROUP","2010-07-28",0.1422674336,-0.43,0.507692308,0.2,0.2,0.23364486,0.0886446886,0,0.538461538,-0.428571429,0.166666667,0.166666667
"995","BG GROUP","2010-11-02","BG GROUP","2010-11-02",0.4815499436,0.189944134,0.7826086955,0.1294117645,0.652892562,0.652892562,0.559548180571429,0.182500295428571,0.589560439428571,0.344155844285714,0.841514041571429,0.840010282142857
"996","BG GROUP","2011-02-08","BG GROUP","2011-02-08",0.0865732693,-0.3260869565,0.292746114,0.158031088,0.1540880505,0.1540880505,0.479412917553846,-0.0515928516923077,0.625457875461539,0.794139194153846,0.52268749,0.506372879846154
"997","BG GROUP","2011-05-10","BG GROUP","2011-05-10",0.259182781,-0.516339869,0.630136986,0.35,0.416058394,0.416058394,0.37743230615,-0.46031746075,1,0.6857142855,0.330882353,0.330882353
"998","BG GROUP","2011-07-26","BG GROUP","2011-07-26",0.1302754444,-0.52173913,0.420098847,0.105398458,0.314285714,0.333333333,0.6021841841,0.4464285715,0.539130435,0.6414141415,0.705376344,0.6785714285
"999","BG GROUP","2011-10-25","BG GROUP","2011-10-25",0.2997306232,-0.434782609,0.585714286,0.24,0.551020408,0.556701031,0.28652539824,-0.0933333334,0.3801913876,-0.0565967366,0.5850063662,0.6173593074
"1000","BG GROUP","2012-02-09","BG GROUP","2012-02-09",0.5391969804,0.2488925805,0.6586587665,0.4901960785,0.6477272725,0.650510204,0.3628021977,-0.0833333335,0.6175824175,0.2083333335,0.5357142855,0.5357142855
"1001","BG GROUP","2012-05-03","BG GROUP","2012-05-03",0.4191860844,-0.046357616,0.589041096,0.246073298,0.652968037,0.654205607,0.31228495632,-0.0133333334,0.1981538462,0.0647619048,0.6581280786,0.6537142854
"1002","BG GROUP","2012-07-26","BG GROUP","2012-07-26",0.2027703788,-0.303116147,0.436046512,0.129807692,0.352785146,0.398328691,-0.266111111,-0.733333333,0,-0.375,-0.111111111,-0.111111111
"1003","BG GROUP","2012-10-31","BG GROUP","2012-10-31",0.314983216,-0.32972973,0.56979405,0.222748815,0.552631579,0.559471366,0.133739035,-0.480725623428571,0.512857142857143,-0.159253706428571,0.397908681,0.397908681
"1004","BHP BILLITON","2001-08-01","BHP BILLITON","2001-08-01",0.8868421052,0.684210526,1,1,0.875,0.875,0.486279802,0.333333333,0.555555556,0.384615385,0.578947368,0.578947368
"1005","BHP BILLITON","2001-08-20","BHP BILLITON","2001-08-20",0.3651556128,-0.078544626,0.658242635375,0.192451879875,0.529743273875,0.523884900875,0.244178194066667,-0.248366013,0.415501228,0.176470588333333,0.423316913,0.453968254
"1006","BHP BILLITON","2001-11-07","BHP BILLITON","2001-11-07",0.243780404266667,-0.310218702833333,0.5505334455,0.0749933041666667,0.454430525333333,0.449163449166667,0.2119786096,-0.2,0.636363636,-0.2,0.411764706,0.411764706
"1007","BHP BILLITON","2001-11-13","BHP BILLITON","2001-11-13",0.5333333334,0,1,-0.333333333,1,1,0.4126068376,0.076923077,0.875,0.111111111,0.5,0.5
"1008","BHP BILLITON","2002-02-13","BHP BILLITON","2002-02-13",0.088,-1,0.04,-0.6,1,1,0.5218182926,0.428571429,0.333333333,0.391304348,0.705882353,0.75
"1009","BHP BILLITON","2002-02-14","BHP BILLITON","2002-02-14",0.2347524238,-0.0492048555,0.526817336833333,0.235156861833333,0.222913310333333,0.2380794655,0.429483391,0.269565217,0.553719008,0.8,0.269230769,0.254901961
"1010","BHP BILLITON","2002-02-15","BHP BILLITON","2002-02-15",0.265837941,0.0411513573333333,0.530833873333333,0.397181522333333,0.189045423333333,0.170977528666667,0.198441250775,-0.148918883,0.434260475875,0.151254995125,0.277623239,0.277986426875
"1011","BHP BILLITON","2002-04-24","BHP BILLITON","2002-04-24",-0.0969416992,-0.531914894,0.391304348,-0.473684211,0.047619048,0.081967213,0.0383333334,-0.4464285715,0.2095238095,-0.333333333,0.380952381,0.380952381
"1012","BHP BILLITON","2002-04-29","BHP BILLITON","2002-04-29",0.76,1,1,0.8,0.5,0.5,-0.1593828682,-0.222222222,0.24137931,-0.428571429,-0.1875,-0.2
"1013","BHP BILLITON","2002-05-01","BHP BILLITON","2002-05-01",0.4107804211,0.136721680666667,0.649918167333333,0.492713527166667,0.3902357505,0.384312979833333,0.1781609196,0.1,0.4,0,0.195402299,0.195402299
"1014","BHP BILLITON","2002-05-02","BHP BILLITON","2002-05-02",0.39289743815,-0.496590909,0.7654049295,0.5630901985,0.565679926,0.56690304575,-0.0287787139714286,-0.260739260857143,0.111086353714286,0.0634508347142857,-0.0288457487142857,-0.0288457487142857
"1015","BHP BILLITON","2002-06-26","BHP BILLITON","2002-06-26",0.7954702334,0.75,0.80952381,0.703703704,0.860465116,0.853658537,0.464126984,-0.111111111,0.733333333,0.555555556,0.571428571,0.571428571
"1016","BHP BILLITON","2002-07-08","BHP BILLITON","2002-07-08",0.84,0.333333333,0.866666667,1,1,1,0.5421645022,0.272727273,0.6,0.6,0.619047619,0.619047619
"1017","BHP BILLITON","2002-07-22","BHP BILLITON","2002-07-22",-0.2571428572,0,0.714285714,0,-1,-1,0.7024148606,0.368421053,0.8,0.764705882,0.789473684,0.789473684
"1018","BHP BILLITON","2002-08-07","BHP BILLITON","2002-08-07",0.24099915215,0.155358983625,0.630269780375,0.1637400795,0.13934954275,0.1162773745,0.0602577426,-0.184861002,0.247797120333333,0.157329598333333,0.035460993,0.0455620033333333
"1019","BHP BILLITON","2002-08-13","BHP BILLITON","2002-08-13",0.6,-1,1,1,1,1,0.45890629,0.375,0.529411765,0.411764706,0.454545455,0.523809524
"1020","BHP BILLITON","2002-10-31","BHP BILLITON","2002-10-31",0.0680532271,-0.352729885,0.694512124,0.1947115385,-0.0986666665,-0.0975609755,0.0954983094,-0.334029697666667,0.224392211166667,-0.146789982333333,0.372071093833333,0.361847922
"1021","BHP BILLITON","2002-11-05","BHP BILLITON","2002-11-05",0.2,-1,1,1,0,0,0.3278592374,0.333333333,0.548387097,0.090909091,0.333333333,0.333333333
"1022","BHP BILLITON","2003-01-28","BHP BILLITON","2003-01-28",0.156168498,-0.461538462,0.04,0.285714286,0.458333333,0.458333333,0.1421497586,-0.2,0.125,-0.022222222,0.416666667,0.391304348
"1023","BHP BILLITON","2003-01-29","BHP BILLITON","2003-01-29",0.6340476191,0.5,0.6035714285,0.666666667,0.7,0.7,-0.0262987014,-0.363636364,0.375,0.428571429,-0.285714286,-0.285714286
"1024","BHP BILLITON","2003-02-23","BHP BILLITON","2003-02-23",0.4785714286,0.142857143,0.75,0,0.75,0.75,0.0816250416,-0.3351648355,0.190909091,0.0444444445,0.253968254,0.253968254
"1025","BHP BILLITON","2003-02-24","BHP BILLITON","2003-02-24",0.13852420895,-0.196799959083333,0.60857127725,-0.0861101133333333,0.201382480583333,0.165577359333333,0.292786665866667,-0.0447665056666667,0.339682539666667,-0.136802810666667,0.652910053,0.652910053
"1026","BHP BILLITON","2003-04-23","BHP BILLITON","2003-04-23",0.0389890418666667,-0.336700336666667,0.311399711333333,-0.0256410256666667,0.178498985666667,0.0673878746666667,-0.2352941176,-0.75,-0.176470588,-0.25,0,0
"1027","BHP BILLITON","2003-05-07","BHP BILLITON","2003-05-07",0.24304284625,-0.073971694,0.324237071,0.18669985775,0.5126856805,0.265563316,0.546829641,0.142857143,0.818181818,0.714285714,0.529411765,0.529411765
"1028","BHP BILLITON","2003-05-08","BHP BILLITON","2003-05-08",0.4333333332,1,1,-0.5,0.333333333,0.333333333,0.2233862433,0.0333333335,0.4,-0.3333333335,0.513227513,0.5037037035
"1029","BHP BILLITON","2003-07-24","BHP BILLITON","2003-07-24",0.6615708478,0.5625,0.222222222,0.804878049,0.861111111,0.857142857,0.282020202,-0.5333333335,0.488888889,0.1515151515,0.6666666665,0.6363636365
"1030","BHP BILLITON","2003-08-28","BHP BILLITON","2003-08-28",0.240579111,-0.110782991714286,0.480221819142857,-0.0397863762857143,0.440060977142857,0.433182126714286,0.5423968134,0.4561403505,0.7962962965,0.4666666665,0.4759725405,0.516908213
"1031","BHP BILLITON","2003-09-09","BHP BILLITON","2003-09-09",0.1225432998,-0.404634781714286,0.628074867,-0.0836606508571429,0.247382988571429,0.225554076,0.2616748126,-0.090909091,0.6,0.111111111,0.35483871,0.333333333
"1032","BHP BILLITON","2003-10-23","BHP BILLITON","2003-10-23",0.2178251189,-0.082222222,0.0354969575,0.157142857,0.494871795,0.483836207,-0.1885714286,-1,-0.142857143,-1,0.6,0.6
"1033","BHP BILLITON","2003-10-29","BHP BILLITON","2003-10-29",0.4176085194,0.134020619,0.535483871,0.31147541,0.548780488,0.558282209,0.28314881844,0.2153846154,0.634248366,-0.1422222224,0.3541666666,0.3541666666
"1034","BHP BILLITON","2003-10-30","BHP BILLITON","2003-10-30",0.4333333332,1,1,-0.5,0.333333333,0.333333333,0.176075387533333,-0.232825553,0.510351966666667,-0.137804878,0.369565217333333,0.371090184666667
"1035","BHP BILLITON","2003-11-13","BHP BILLITON","2003-11-13",0.27717140788,0.0420584296,0.816380939,0.6868977072,-0.0791511738,-0.0803288626,0.277751252,-0.451388889,0.207792208,-0.125,0.882352941,0.875
"1036","BHP BILLITON","2004-02-19","BHP BILLITON","2004-02-19",0.30343681005,0.287016414,0.680905474,-0.038792825,0.297604038,0.29045094925,0.5467245142,0.255555555666667,0.624633431,0.421052631666667,0.716190476333333,0.716190476333333
"1037","BHP BILLITON","2004-08-18","BHP BILLITON","2004-08-18",0.4287455974,0.165927227,0.6662238615,0.059714826,0.62340894625,0.62845312625,0.553345223066667,0.111111111,0.831168831,0.491228070333333,0.669893123666667,0.663324979333333
"1038","BHP BILLITON","2004-08-30","BHP BILLITON","2004-08-30",0.2621345632,-0.099827883,0.6560655115,0.1334134615,0.3224687935,0.2985529325,1,1,1,1,1,1
"1039","BHP BILLITON","2005-02-16","BHP BILLITON","2005-02-16",0.3702816342,0.09009009,0.638554217,0.041666667,0.538461538,0.542635659,0.4674714564,0.0370370366666667,0.706140350666667,0.166666666666667,0.723809524,0.703703704
"1040","BHP BILLITON","2005-08-24","BHP BILLITON","2005-08-24",0.3958597942,-0.0418971173333333,0.676542675666667,0.180366300333333,0.581032215666667,0.583254896666667,0.7001052944,0.358974359,0.701298701,0.656920078,0.891666667,0.891666667
"1041","BHP BILLITON","2005-10-20","BHP BILLITON","2005-10-20",0.586546158133333,0.171428571,0.682269503666667,0.435714286,0.818181818,0.825136612,0.3083363902,-0.06122449,0.535353535,0.358024691,0.361702128,0.347826087
"1042","BHP BILLITON","2005-12-05","BHP BILLITON","2005-12-05",0.2,0,1,0,0,0,-0.3357142858,-1,-0.25,-0.428571429,0,0
"1043","BHP BILLITON","2006-02-15","BHP BILLITON","2006-02-15",0.299136198971429,-0.0187822498571429,0.559519112,-0.140877538428571,0.543963968571429,0.551857702571429,0.71353785105,0.49821428575,0.80876068375,0.51071428575,0.875,0.875
"1044","BHP BILLITON","2006-02-16","BHP BILLITON","2006-02-16",0.4666666666,0,0.333333333,0,1,1,0.63307576066,0.4292521514,0.6031707473,0.5084615385,0.8130369183,0.8114574478
"1045","BHP BILLITON","2006-08-23","BHP BILLITON","2006-08-23",0.2884484694,-0.0842246536666667,0.392725755666667,0.145921504666667,0.493006805,0.494812935333333,0.5073267792,0.158688533714286,0.673340548285714,0.392010342571429,0.656297235714286,0.656297235714286
"1046","BHP BILLITON","2006-10-26","BHP BILLITON","2006-10-26",0.516083683666667,0.272890807333333,0.52724321,0.460584795666667,0.656433097,0.663266508333333,0.4123929622,0.176470588,0.2,0.368421053,0.658536585,0.658536585
"1047","BHP BILLITON","2006-11-29","BHP BILLITON","2006-11-29",0.5442038866,0.236641221,0.68220339,0.523307305,0.640449438,0.638418079,-0.2072000308,-0.739130435,-0.06122449,-0.245901639,-0.066666667,0.076923077
"1048","BHP BILLITON","2006-11-30","BHP BILLITON","2006-11-30",-0.2495214572,-1,0.898734177,0.853658537,-1,-1,-0.31897026,-0.757575758,-0.117647059,-0.28,-0.263157895,-0.176470588
"1049","BHP BILLITON","2007-02-05","BHP BILLITON","2007-02-05",0.4432234432,-0.142857143,0.692307692,0.333333333,0.666666667,0.666666667,0.2074536195,-0.298245614,0.495806151,0.1474358975,0.34941452,0.342857143
"1050","BHP BILLITON","2007-02-07","BHP BILLITON","2007-02-07",0.277093591266667,-0.13968016,0.491818644333333,0.182808476666667,0.344319962333333,0.506201033,0.463680442828571,0.255328798285714,0.597269397285714,0.302721088428571,0.580452827428571,0.582630102714286
"1051","BHP BILLITON","2007-08-22","BHP BILLITON","2007-08-22",0.4594507256,0.056905083,0.641104827,0.3500485435,0.6171244675,0.632070707,0.5170535268,-0.02925016175,0.66041666675,0.59583333325,0.68278886875,0.675478927
"1052","BHP BILLITON","2007-11-12","BHP BILLITON","2007-11-12",0.5194664756,0.411764706,0.899371069,0.208955224,0.56,0.517241379,0.5164027148,-0.125,0.764705882,0.692307692,0.625,0.625
"1053","BHP BILLITON","2007-11-13","BHP BILLITON","2007-11-13",0.2001670846,-0.222222222,0.285714286,-0.157894737,0.428571429,0.666666667,-0.3176677258,-0.636363636,-0.043478261,-0.555555556,-0.176470588,-0.176470588
"1054","BHP BILLITON","2007-12-12","BHP BILLITON","2007-12-12",0.575402915,0.1875,0.909090909,0.361344538,0.709677419,0.709401709,0.00124668439999998,-0.543766578,0.122222222,-0.3,0.35,0.377777778
"1055","BHP BILLITON","2008-02-05","BHP BILLITON","2008-02-05",-0.3777777778,-1,1,0.111111111,-1,-1,0.451025641,-0.2,0.75,0.666666667,0.538461538,0.5
"1056","BHP BILLITON","2008-02-06","BHP BILLITON","2008-02-06",0.119813575933333,-0.213700215,0.4546828735,0.0157784868333333,0.166604192333333,0.175702542,0.4024436452,0.0257611245,0.6936208445,0.3194444445,0.489473684,0.4839181285
"1057","BHP BILLITON","2008-05-14","BHP BILLITON","2008-05-14",0.587023051,0.185185185,0.615384615,0.454545455,0.84,0.84,0.40748093,-0.076923077,0.538461538,0.333333333,0.612903226,0.62962963
"1058","BHP BILLITON","2008-07-30","BHP BILLITON","2008-07-30",0.6833333334,0,0.75,0.666666667,1,1,0.502097902,0,0.818181818,0,0.846153846,0.846153846
"1059","BHP BILLITON","2008-08-18","BHP BILLITON","2008-08-18",0.3091427731,-0.083249158,0.5809287485,0.11407825975,0.46323529425,0.470720721,0.355449972525,-0.18667982725,0.589511823125,0.116692162,0.63249854425,0.6252271605
"1060","BHP BILLITON","2008-10-23","BHP BILLITON","2008-10-23",0.5572054771,0.486111111,0.6007518795,0.492227979,0.606936416,0.6,-0.0654844006,-0.523809524,-0.142857143,0.238095238,0.066666667,0.034482759
"1061","BHP BILLITON","2008-11-27","BHP BILLITON","2008-11-27",0.02228991052,-0.5219512196,0.5713773532,0.5995935862,-0.2687682558,-0.2688019114,-0.450107527,-0.777777778,-0.483870968,-0.466666667,-0.3,-0.222222222
"1062","BHP BILLITON","2009-02-04","BHP BILLITON","2009-02-04",0.2205371794,-0.11971831,0.515837104,0.130081301,0.277978339,0.298507463,-0.2075798318,-0.6278963834,0.0735336724,-0.2666317168,-0.1139222748,-0.1029824564
"1063","BHP BILLITON","2009-08-12","BHP BILLITON","2009-08-12",0.2100542274,0.1492964242,0.6389285716,0.1444444444,0.058847118,0.0587545788,0.0757921956285714,-0.582417582714286,0.556940017428571,-0.0590903028571429,0.235810486,0.227718360285714
"1064","BHP BILLITON","2010-01-20","BHP BILLITON","2010-01-20",0.3981881622,0.115384615,0.363636364,0.266666667,0.625,0.620253165,0.1729413693,-0.3454545455,0.3055555555,0.362745098,0.2512077295,0.290653009
"1065","BHP BILLITON","2010-02-10","BHP BILLITON","2010-02-10",0.6219600156,0.52238078025,0.7154385965,0.57805641175,0.63953642375,0.65438786575,0.4404481844,0.16969697,0.567251462,0.0714285715,0.7041742285,0.68968969
"1066","BHP BILLITON","2010-02-22","BHP BILLITON","2010-02-22",-0.0666666666,-0.333333333,0,0,0,0,0.5324009322,0,0.636363636,0.333333333,0.846153846,0.846153846
"1067","BHP BILLITON","2010-04-21","BHP BILLITON","2010-04-21",0.2812295119,0.054545455,0.3284313725,0.073170732,0.475,0.475,0.3047567289,-0.1217391305,0.3714285715,0.3125,0.489130435,0.4724637685
"1068","BHP BILLITON","2010-05-05","BHP BILLITON","2010-05-05",-0.0666666666,-0.333333333,0,0,0,0,0.3533329581,-0.18,0.657894737,0.318181818,0.4705882355,0.5
"1069","BHP BILLITON","2010-06-24","BHP BILLITON","2010-06-24",0.2175757577,-0.2,0.5333333335,0.3,0.2272727275,0.2272727275,0.00578754580000003,-0.80952381,0.384615385,0.1,0.153846154,0.2
"1070","BHP BILLITON","2010-08-19","BHP BILLITON","2010-08-19",-0.0953846154,-0.4,-0.076923077,0,0,0,-0.2484736128,-0.625,-0.111111111,-0.375,-0.096774194,-0.034482759
"1071","BHP BILLITON","2010-08-23","BHP BILLITON","2010-08-23",0.5382743838,0.269230769,0.5921146955,0.5476190475,0.6412037035,0.6412037035,0.4079532165,0.3,0.6842105265,0.5,0.277777778,0.277777778
"1072","BHP BILLITON","2010-08-25","BHP BILLITON","2010-08-25",0.1585079178,-0.272796934666667,0.553565992,-0.0636412976666667,0.28340081,0.292011019333333,0.3726188874,0.119847544,0.506814522,0.36061381075,0.448072005,0.42774655525
"1073","BHP BILLITON","2010-08-27","BHP BILLITON","2010-08-27",1,1,1,1,1,1,0.3335636714,-0.090909091,0.517241379,-0.052631579,0.647058824,0.647058824
"1074","BHP BILLITON","2010-09-06","BHP BILLITON","2010-09-06",1,1,1,1,1,1,0.5259683248,0.368421053,0.230769231,0.444444444,0.793103448,0.793103448
"1075","BHP BILLITON","2010-10-21","BHP BILLITON","2010-10-21",0.5321150532,0.296296296,0.670175439,0.494071146,0.597938144,0.602094241,0.369154476733333,0.377777778,0.285714285666667,0.370370370666667,0.405954974666667,0.405954974666667
"1076","BHP BILLITON","2011-02-16","BHP BILLITON","2011-02-16",0.49766193015,-0.0372193595,0.269634894,0.6064402925,0.815520993,0.83393283075,0.53658109495,0.344362745,0.64250469925,0.4220938375,0.611764706,0.662179487
"1077","BHP BILLITON","2011-02-17","BHP BILLITON","2011-02-17",1,1,1,1,1,1,0.3754289273,0.0155806183333333,0.6064814815,0.0502726903333333,0.5933545985,0.611455247833333
"1078","BHP BILLITON","2011-02-18","BHP BILLITON","2011-02-18",1,1,1,1,1,1,0.3038078807,-0.3020833335,0.6315789475,0.0666666665,0.5494505495,0.5734265735
"1079","BHP BILLITON","2011-08-24","BHP BILLITON","2011-08-24",0.593141868866667,0.143939394,0.848762752833333,0.5355555555,0.714899713333333,0.722551928666667,0.4015037594,0,0.428571429,0.5,0.5,0.578947368
"1080","BHP BILLITON","2011-09-21","BHP BILLITON","2011-09-21",0.7,1,1,-0.5,1,1,-0.0711688312,-0.8,-0.066666667,0,0.272727273,0.238095238
"1081","BHP BILLITON","2011-10-20","BHP BILLITON","2011-10-20",0.5294322574,0.235294118,0.643310494,0.576923077,0.59375,0.597883598,-0.1324444444,-1,-0.111111111,-0.111111111,0.28,0.28
"1082","BHP BILLITON","2012-01-18","BHP BILLITON","2012-01-18",0.1624852994,-0.11627907,0.323943662,-0.071428571,0.342857143,0.333333333,0.019076923,-0.384615385,-0.066666667,-0.333333333,0.44,0.44
"1083","BHP BILLITON","2012-02-08","BHP BILLITON","2012-02-08",0.67352454284,0.392137012,0.6481535854,0.74736396,0.7865965154,0.7933716414,0.11446261854,-0.7234746072,0.3951569566,0.0546031745,0.4315037594,0.4145238094
"1084","BHP BILLITON","2012-03-05","BHP BILLITON","2012-03-05",0.8666666666,1,1,0.333333333,1,1,0.3100592128,-0.2,0.448275862,0.111111111,0.6,0.590909091
